3.35432,0.790863,0.889581
3.36669,0.797758,0.893886
3.37908,0.804662,0.898195
3.3914,0.811533,0.902484
3.40242,0.81849,0.906518
3.41326,0.82541,0.910505
3.42413,0.83235,0.914503
3.435,0.83929,0.918502
3.44577,0.846263,0.922487
3.45516,0.853272,0.926189
3.4645,0.860244,0.929871
3.47388,0.867243,0.933567
3.48325,0.874234,0.93726
3.49223,0.881259,0.940876
3.50009,0.888294,0.944255
3.50797,0.895355,0.947647
3.51586,0.902418,0.951039
3.52372,0.909457,0.95442
3.53091,0.91654,0.957668
3.53728,0.923653,0.960745
3.54364,0.930751,0.963817
3.54999,0.937838,0.966884
3.55638,0.944972,0.969971
3.56179,0.952135,0.972853
3.56671,0.959385,0.975648
3.57158,0.966559,0.978414
3.57641,0.973672,0.981156
3.58128,0.980857,0.983927
3.5849,0.988098,0.986435
3.5883,0.995399,0.988909
3.59165,1.00261,0.99135
3.59502,1.00986,0.993809
3.59834,1.01712,0.996253
3.60022,1.02448,0.998404
3.60209,1.0318,1.00055
3.60396,1.03912,1.00269
3.60583,1.04643,1.00483
3.60732,1.05379,1.00689
3.60769,1.06117,1.00871
3.60807,1.06861,1.01054
3.60844,1.07597,1.01236
3.60882,1.08336,1.01418
3.60846,1.09081,1.01585
3.60733,1.09829,1.01736
3.60621,1.10575,1.01886
3.60509,1.11316,1.02035
3.60396,1.12066,1.02185
3.60175,1.12817,1.02312
3.59912,1.13572,1.02429
3.59649,1.14324,1.02547
3.59387,1.15077,1.02664
3.59124,1.1583,1.02781
3.58714,1.16588,1.02866
3.58301,1.17346,1.02949
3.57888,1.18106,1.03033
3.57476,1.18864,1.03117
3.57025,1.19623,1.03192
3.56462,1.20386,1.03242
3.559,1.21147,1.03291
3.55341,1.21905,1.03341
3.54779,1.22667,1.0339
3.54137,1.2343,1.03421
3.53422,1.24197,1.03436
3.52707,1.24964,1.0345
3.51995,1.25728,1.03465
3.51282,1.26493,1.03479
3.50448,1.27255,1.03464
3.49586,1.28019,1.03442
3.48723,1.28784,1.03421
3.47855,1.29554,1.03399
3.46973,1.30317,1.03372
3.45964,1.31077,1.03314
3.44951,1.3184,1.03255
3.43937,1.32603,1.03197
3.42929,1.33363,1.03138
3.41842,1.34127,1.03062
3.40685,1.34881,1.02965
3.39516,1.35644,1.02868
3.38353,1.36402,1.02771
3.37192,1.37159,1.02674
3.35909,1.37911,1.02546
3.34597,1.38661,1.0241
3.33285,1.39411,1.02274
3.31971,1.40161,1.02138
3.30645,1.40907,1.01997
3.29177,1.41649,1.0182
3.27714,1.42388,1.01643
3.26249,1.43128,1.01466
3.24788,1.43867,1.01289
3.23259,1.44596,1.01093
3.21642,1.45324,1.00874
3.20028,1.46049,1.00656
3.18415,1.46775,1.00438
3.16802,1.475,1.00219
3.15062,1.48212,0.999648
3.13299,1.48921,0.997036
3.11538,1.49628,0.994429
3.09774,1.50338,0.991816
3.07981,1.51043,0.989119
3.06072,1.51731,0.98608
3.04164,1.52419,0.983041
3.02246,1.5311,0.979986
3.00328,1.53802,0.976931
2.98331,1.54481,0.973639
2.96269,1.5515,0.970153
2.94206,1.5582,0.966664
2.92144,1.5649,0.963178
2.90077,1.57161,0.959684
2.8788,1.57812,0.955796
2.85669,1.58463,0.951869
2.83457,1.59113,0.947941
2.81243,1.59764,0.944007
2.78989,1.60411,0.939955
2.76627,1.61045,0.935585
2.74269,1.61678,0.931222
2.71901,1.62313,0.926838
2.69545,1.62946,0.922477
2.67096,1.63562,0.917831
2.64584,1.6417,0.912994
2.62058,1.64782,0.908131
2.59551,1.65389,0.903303
2.5704,1.65997,0.898468
2.54378,1.66568,0.893142
2.51729,1.67134,0.887838
2.49055,1.67706,0.882481
2.46393,1.68275,0.877149
2.43695,1.68824,0.871673
2.40872,1.69339,0.865785
2.38056,1.69851,0.859911
2.35245,1.70363,0.854048
2.32434,1.70875,0.848185
2.29525,1.71336,0.841944
2.26559,1.71768,0.83549
2.23606,1.72198,0.829064
2.20644,1.72629,0.822619
2.17672,1.73062,0.81615
2.14697,1.73477,0.809565
2.11688,1.73897,0.802897
2.08672,1.74317,0.796215
2.05692,1.74733,0.789612
2.02672,1.75157,0.782904
1.99677,1.75588,0.776197
1.96683,1.76018,0.769494
1.93682,1.7645,0.762773
1.90683,1.76881,0.756058
1.87682,1.77319,0.749299
1.84681,1.77764,0.742505
1.81681,1.78208,0.73571
1.78699,1.7865,0.728958
1.75686,1.79096,0.722136
1.72684,1.7955,0.715278
1.69691,1.80006,0.708419
1.6669,1.80463,0.701542
1.6369,1.8092,0.694669
1.60695,1.81377,0.687805
1.57689,1.81847,0.680831
1.54689,1.82317,0.673872
1.51689,1.82787,0.666911
1.48686,1.83256,0.659945
1.45687,1.83729,0.652964
1.42691,1.8421,0.645923
1.39691,1.84693,0.638871
1.36691,1.85174,0.63182
1.33692,1.85656,0.624771
1.30692,1.86144,0.617674
1.27689,1.86639,0.610518
1.24701,1.87132,0.603399
1.21686,1.87629,0.596217
1.18688,1.88123,0.589071
1.15688,1.88626,0.581855
1.12702,1.8913,0.574639
1.09699,1.89637,0.56738
1.06691,1.90145,0.560112
1.03696,1.90651,0.552873
1.00693,1.9117,0.54552
0.976931,1.91689,0.538162
0.946944,1.92208,0.530808
0.916966,1.92726,0.523456
0.886965,1.93247,0.516085
0.856966,1.93778,0.508615
0.826977,1.9431,0.501149
0.796944,1.94841,0.493671
0.76708,1.9537,0.486235
0.737084,1.95906,0.478726
0.70697,1.96452,0.471109
0.676945,1.96996,0.463515
0.647154,1.97536,0.45598
0.61707,1.98081,0.448371
0.586955,1.98633,0.440684
0.557064,1.99187,0.433001
0.527011,1.99744,0.425276
0.496971,2.00301,0.417554
0.467107,2.00854,0.409878
0.436986,2.01422,0.402032
0.406992,2.0199,0.394193
0.376936,2.02559,0.386338
0.346949,2.03127,0.378501
0.317021,2.03694,0.370673
0.287135,2.04271,0.362727
0.256976,2.04853,0.354708
0.22704,2.05431,0.346749
0.197046,2.0601,0.338774
0.167035,2.06599,0.33076
0.136992,2.07209,0.322656
0.107032,2.07818,0.314575
0.0769053,2.0843,0.306448
0.047131,2.09035,0.298417
0.0170891,2.09631,0.290201
-0.0129865,2.10215,0.281889
-0.0429497,2.10798,0.273608
-0.0728055,2.11378,0.265357
-0.103019,2.11965,0.257007
-0.13299,2.12584,0.24863
-0.16297,2.13209,0.240234
-0.192979,2.13835,0.23183
-0.222967,2.1446,0.223432
-0.252961,2.15087,0.215007
-0.282946,2.15718,0.206443
-0.31298,2.1635,0.197865
-0.342954,2.16981,0.189305
-0.37296,2.17613,0.180735
-0.402923,2.1825,0.172101
-0.432939,2.18894,0.163365
-0.462907,2.19537,0.154642
-0.492977,2.20183,0.14589
-0.522963,2.20826,0.137162
-0.552856,2.21478,0.128326
-0.582857,2.22135,0.119425
-0.612862,2.22792,0.110522
-0.642917,2.2345,0.101604
-0.672753,2.24105,0.0927255
-0.702897,2.24778,0.0836052
-0.732905,2.25448,0.0745263
-0.762904,2.26118,0.06545
-0.79294,2.26788,0.0563624
-0.822924,2.27465,0.0471936
-0.85293,2.28148,0.0379336
-0.8829,2.2883,0.0286849
-0.912945,2.29514,0.019413
-0.94292,2.30196,0.0101626
-0.972891,2.30891,0.000737791
-1.00276,2.31584,-0.00866802
-1.03274,2.3228,-0.018106
-1.06295,2.32981,-0.0276177
-1.0928,2.33679,-0.0370868
-1.12296,2.34392,-0.046778
-1.15279,2.35098,-0.0563642
-1.18281,2.35808,-0.0660105
-1.21291,2.3652,-0.0756818
-1.24289,2.37241,-0.0854795
-1.27284,2.37963,-0.0953009
-1.30284,2.38686,-0.105142
-1.33288,2.39411,-0.114997
-1.36289,2.40139,-0.124904
-1.39273,2.40872,-0.134895
-1.42289,2.41613,-0.144997
-1.4528,2.42348,-0.155014
-1.48282,2.43086,-0.165067
-1.51285,2.43836,-0.1753
-1.54284,2.44587,-0.185558
-1.57287,2.45339,-0.195828
-1.60284,2.46089,-0.206079
-1.63285,2.46846,-0.216423
-1.66288,2.47613,-0.226916
-1.69287,2.48378,-0.237393
-1.72287,2.49143,-0.247873
-1.75283,2.49908,-0.25834
-1.78284,2.50688,-0.26904
-1.81286,2.51468,-0.279755
-1.84279,2.52247,-0.290438
-1.87281,2.53027,-0.301153
-1.90278,2.53815,-0.311981
-1.93274,2.54609,-0.322908
-1.96281,2.55406,-0.333877
-1.99284,2.56202,-0.34483
-2.02284,2.56999,-0.35582
-2.05275,2.57807,-0.366971
-2.08282,2.58619,-0.378184
-2.11278,2.59428,-0.389354
-2.14277,2.60238,-0.400538
-2.1728,2.61062,-0.41195
-2.20281,2.61888,-0.423386
-2.2328,2.62714,-0.434819
-2.26279,2.63539,-0.44625
-2.29279,2.64373,-0.457833
-2.32275,2.65213,-0.46951
-2.35279,2.66056,-0.481215
-2.38276,2.66896,-0.492896
-2.41264,2.67739,-0.504627
-2.44277,2.686,-0.516638
-2.47276,2.69457,-0.528591
-2.50275,2.70314,-0.540542
-2.53265,2.7117,-0.55249
-2.56264,2.72043,-0.564716
-2.59279,2.72921,-0.577009
-2.62278,2.73795,-0.589235
-2.65277,2.74668,-0.601461
-2.68275,2.75557,-0.61395
-2.71273,2.76447,-0.626452
-2.7426,2.77333,-0.63891
-2.77259,2.78223,-0.651418
-2.80244,2.79102,-0.664156
-2.8319,2.79968,-0.676794
-2.86165,2.80843,-0.689563
-2.89125,2.81713,-0.702262
-2.9198,2.82499,-0.714903
-2.94796,2.83251,-0.727538
-2.97594,2.83998,-0.740095
-3.00415,2.84752,-0.752754
-3.03132,2.85435,-0.765301
-3.05791,2.8608,-0.777778
-3.08453,2.86725,-0.790271
-3.11114,2.8737,-0.802757
-3.13683,2.87957,-0.815152
-3.16189,2.88506,-0.827456
-3.18691,2.89054,-0.839745
-3.2121,2.89606,-0.852115
-3.2363,2.90104,-0.864335
-3.26002,2.9057,-0.876543
-3.28364,2.91034,-0.888691
-3.30715,2.91496,-0.900788
-3.32976,2.91909,-0.912771
-3.35203,2.92296,-0.924793
-3.3741,2.92679,-0.93671
-3.39637,2.93066,-0.948735
-3.41744,2.934,-0.960496
-3.43789,2.93707,-0.972107
-3.45862,2.94019,-0.983879
-3.47921,2.94328,-0.995569
-3.49874,2.94587,-1.00708
-3.51784,2.94826,-1.01852
-3.5369,2.95065,-1.02994
-3.55604,2.95305,-1.0414
-3.57411,2.95493,-1.0527
-3.5917,2.95665,-1.06386
-3.60917,2.95836,-1.07493
-3.62684,2.96008,-1.08614
-3.64322,2.96125,-1.09707
-3.65934,2.96232,-1.10794
-3.67548,2.96339,-1.11882
-3.6916,2.96446,-1.12969
-3.70628,2.96494,-1.14022
-3.72095,2.96538,-1.15081
-3.73554,2.96581,-1.16132
-3.75017,2.96624,-1.17189
-3.76325,2.96605,-1.18205
-3.77635,2.96586,-1.19224
-3.78953,2.96566,-1.20248
-3.80249,2.96541,-1.21264
-3.81406,2.9646,-1.22243
-3.82572,2.96378,-1.23228
-3.8373,2.96297,-1.24208
-3.84864,2.96203,-1.25185
-3.85876,2.96059,-1.26128
-3.86888,2.95916,-1.27072
-3.87901,2.95772,-1.28016
-3.88868,2.95609,-1.28947
-3.8973,2.95403,-1.29848
-3.90591,2.95197,-1.30749
-3.91453,2.9499,-1.31651
-3.92254,2.94758,-1.32534
-3.92966,2.94488,-1.33392
-3.93678,2.94218,-1.34249
-3.9439,2.93948,-1.35106
-3.95025,2.93645,-1.35938
-3.95586,2.9331,-1.36748
-3.96146,2.92976,-1.37555
-3.9671,2.9264,-1.38369
-3.97183,2.92263,-1.39152
-3.97595,2.9186,-1.39913
-3.98005,2.9146,-1.40671
-3.98418,2.91058,-1.41432
-3.98724,2.90606,-1.42156
-3.98986,2.90135,-1.42865
-3.99248,2.89664,-1.43573
-3.9951,2.89194,-1.44282
-3.99652,2.88665,-1.44945
-3.99764,2.88122,-1.45598
-3.99876,2.87581,-1.4625
-3.99988,2.87038,-1.46903
-3.99999,2.86453,-1.47515
-3.99998,2.85863,-1.48123
-3.99998,2.85273,-1.48731
-3.99997,2.84684,-1.49337
-3.99997,2.8412,-1.49943
-3.99997,2.83557,-1.50548
-3.99997,2.82999,-1.51148
-3.99997,2.82435,-1.51755
-3.99997,2.81899,-1.52349
-3.99997,2.81354,-1.52953
-3.99997,2.80815,-1.5355
-3.99997,2.80276,-1.54148
-3.99997,2.79749,-1.54743
-3.99997,2.79222,-1.55339
-3.99997,2.78696,-1.55932
-3.99997,2.78171,-1.56526
-3.99997,2.77653,-1.57114
-3.99997,2.77134,-1.57703
-3.99997,2.76615,-1.58292
-3.99997,2.76099,-1.58876
-3.99997,2.75579,-1.5946
-3.99997,2.75061,-1.60042
-3.99997,2.74542,-1.60624
-3.99997,2.74021,-1.61203
-3.99997,2.73494,-1.61777
-3.99997,2.72969,-1.6235
-3.99997,2.72445,-1.62922
-3.99997,2.71911,-1.6349
-3.99997,2.71369,-1.64054
-3.99997,2.70829,-1.64616
-3.99997,2.70288,-1.65178
-3.99997,2.69732,-1.6573
-3.99997,2.69168,-1.66279
-3.99997,2.68605,-1.66826
-3.99997,2.6804,-1.67375
-3.99997,2.67452,-1.67909
-3.99997,2.66858,-1.68439
-3.99997,2.66263,-1.68971
-3.99997,2.6567,-1.69501
-3.99997,2.65039,-1.70012
-3.99997,2.64406,-1.70523
-3.99997,2.63776,-1.71032
-3.99997,2.63137,-1.71539
-3.99997,2.62461,-1.72025
-3.99997,2.61783,-1.72514
-3.99997,2.61106,-1.73001
-3.99996,2.6041,-1.73478
-3.99996,2.59686,-1.73936
-3.99996,2.58955,-1.74398
-3.99996,2.5823,-1.74857
-3.99996,2.57465,-1.753
-3.99996,2.56678,-1.75731
-3.99996,2.55896,-1.7616
-3.99996,2.55106,-1.76593
-3.99996,2.54264,-1.76994
-3.99996,2.53414,-1.77392
-3.99996,2.52563,-1.77789
-3.99996,2.51701,-1.78181
-3.99996,2.50782,-1.7854
-3.99996,2.49856,-1.78903
-3.99996,2.48933,-1.79264
-3.99997,2.47976,-1.79606
-3.99997,2.46974,-1.79927
-3.99997,2.45974,-1.80248
-3.99997,2.44974,-1.80569
-3.99998,2.43905,-1.80855
-3.99998,2.42822,-1.81132
-3.99999,2.41736,-1.81409
-3.99986,2.40627,-1.81673
-3.99915,2.39409,-1.8187
-3.99844,2.38193,-1.82067
-3.99773,2.36974,-1.82264
-3.99646,2.3567,-1.82405
-3.99478,2.34303,-1.82507
-3.99311,2.32938,-1.82608
-3.99144,2.3157,-1.82709
-3.98883,2.30054,-1.82711
-3.98621,2.28536,-1.82714
-3.9836,2.27019,-1.82717
-3.98055,2.25427,-1.82672
-3.97701,2.23764,-1.82573
-3.97347,2.22098,-1.82474
-3.96993,2.2043,-1.82374
-3.96549,2.18617,-1.82175
-3.96101,2.16802,-1.8197
-3.95653,2.14985,-1.81764
-3.95162,2.13101,-1.81511
-3.94616,2.11132,-1.81195
-3.9407,2.09164,-1.8088
-3.93525,2.07199,-1.80564
-3.92884,2.05098,-1.80142
-3.92237,2.02983,-1.79712
-3.9159,2.00871,-1.79283
-3.90883,1.98664,-1.78791
-3.90121,1.96393,-1.78239
-3.89367,1.94143,-1.77692
-3.88606,1.91875,-1.77141
-3.87719,1.89456,-1.76462
-3.86831,1.87033,-1.75781
-3.85946,1.84618,-1.75103
-3.84979,1.82117,-1.74349
-3.83945,1.79545,-1.73532
-3.82919,1.76993,-1.72721
-3.81867,1.74397,-1.71888
-3.80687,1.71697,-1.70938
-3.79507,1.68994,-1.69988
-3.78326,1.6629,-1.69037
-3.7705,1.63506,-1.68001
-3.75713,1.60663,-1.66911
-3.74382,1.57833,-1.65825
-3.73029,1.54995,-1.64722
-3.71545,1.52051,-1.63505
-3.70064,1.49113,-1.6229
-3.68581,1.46171,-1.61074
-3.67048,1.43187,-1.59794
-3.65496,1.40191,-1.5849
-3.63942,1.37189,-1.57184
-3.62403,1.3419,-1.55873
-3.60917,1.31185,-1.54539
-3.59435,1.2819,-1.53209
-3.57951,1.25188,-1.51876
-3.56515,1.22189,-1.50527
-3.55098,1.19185,-1.49168
-3.53686,1.1619,-1.47813
-3.52283,1.13192,-1.46453
-3.50933,1.10185,-1.45069
-3.49593,1.072,-1.43694
-3.48247,1.04199,-1.42312
-3.46935,1.01186,-1.4091
-3.45662,0.982003,-1.39512
-3.44382,0.951981,-1.38106
-3.43105,0.921997,-1.36702
-3.41892,0.891986,-1.35274
-3.40677,0.861904,-1.33842
-3.39465,0.831913,-1.32415
-3.3828,0.801899,-1.30978
-3.37134,0.77192,-1.29529
-3.35989,0.741947,-1.28081
-3.34841,0.71192,-1.26631
-3.3375,0.681981,-1.25167
-3.32673,0.652101,-1.23703
-3.31592,0.62212,-1.22233
-3.30514,0.591844,-1.20745
-3.29496,0.561848,-1.19255
-3.28479,0.531877,-1.17766
-3.27464,0.501941,-1.16278
-3.2648,0.471886,-1.14774
-3.25528,0.441938,-1.13266
-3.24574,0.411976,-1.11758
-3.23618,0.381924,-1.10245
-3.22722,0.351935,-1.08718
-3.2183,0.32196,-1.0719
-3.20938,0.291941,-1.0566
-3.20061,0.261937,-1.04126
-3.19232,0.231977,-1.02581
-3.184,0.201909,-1.0103
-3.17573,0.172049,-0.994893
-3.16778,0.142042,-0.979313
-3.16008,0.111964,-0.963623
-3.15238,0.0819248,-0.947954
-3.14473,0.0520377,-0.932364
-3.13755,0.0220489,-0.91656
-3.13044,-0.00796228,-0.900726
-3.12333,-0.0379354,-0.884911
-3.11632,-0.068037,-0.868998
-3.10983,-0.0980031,-0.853029
-3.10335,-0.127966,-0.837062
-3.09687,-0.157899,-0.821111
-3.09065,-0.187912,-0.805039
-3.08471,-0.218032,-0.788825
-3.0788,-0.248006,-0.772689
-3.07291,-0.277902,-0.756595
-3.06741,-0.308035,-0.740256
-3.0621,-0.33787,-0.72404
-3.05674,-0.368002,-0.707664
-3.05141,-0.39805,-0.691328
-3.04667,-0.427929,-0.67494
-3.04191,-0.457927,-0.658485
-3.03712,-0.488044,-0.641966
-3.03252,-0.518054,-0.625463
-3.02834,-0.547936,-0.608928
-3.02414,-0.577921,-0.592337
-3.01994,-0.607929,-0.575732
-3.01603,-0.638055,-0.558985
-3.0124,-0.667915,-0.542322
-3.00875,-0.698014,-0.525527
-3.00511,-0.72796,-0.508817
-3.00192,-0.757901,-0.492002
-2.99882,-0.787895,-0.475129
-2.99571,-0.818068,-0.458156
-2.99265,-0.848027,-0.441298
-2.99011,-0.877889,-0.424369
-2.98756,-0.907939,-0.407334
-2.98501,-0.937929,-0.390333
-2.9826,-0.967969,-0.373268
-2.98059,-0.997973,-0.356133
-2.97858,-1.02794,-0.33902
-2.97657,-1.05792,-0.321895
-2.97482,-1.08797,-0.304675
-2.97334,-1.11799,-0.287406
-2.97186,-1.14791,-0.270198
-2.97037,-1.17791,-0.252942
-2.96927,-1.20822,-0.235425
-2.96831,-1.23787,-0.218252
-2.96734,-1.2681,-0.200749
-2.96638,-1.29806,-0.183398
-2.96593,-1.32787,-0.166029
-2.96548,-1.35788,-0.148533
-2.96503,-1.38799,-0.130986
-2.96469,-1.41789,-0.113538
-2.96475,-1.44794,-0.095913
-2.96481,-1.47781,-0.0783966
-2.96487,-1.50798,-0.0607016
-2.96514,-1.53784,-0.0431464
-2.9657,-1.56794,-0.0253887
-2.96626,-1.59796,-0.00767914
-2.96682,-1.62784,0.0099516
-2.96771,-1.65798,0.0277975
-2.96876,-1.68794,0.0455699
-2.96982,-1.71795,0.0633764
-2.97087,-1.74797,0.0811842
-2.97236,-1.77793,0.0990479
-2.9739,-1.8079,0.116924
-2.97544,-1.83786,0.134792
-2.97704,-1.86799,0.152776
-2.97905,-1.89783,0.17067
-2.98106,-1.92774,0.188601
-2.98308,-1.95775,0.206593
-2.98529,-1.98797,0.22474
-2.98777,-2.01794,0.242799
-2.99026,-2.04792,0.260859
-2.99275,-2.07786,0.2789
-2.99552,-2.10791,0.297051
-2.99848,-2.13793,0.315225
-3.00143,-2.16793,0.333378
-3.00437,-2.19777,0.351442
-3.00772,-2.2279,0.369744
-3.01113,-2.25789,0.387973
-3.01454,-2.28793,0.406233
-3.018,-2.31789,0.424456
-3.02186,-2.34789,0.442765
-3.02571,-2.37785,0.461056
-3.02956,-2.40785,0.479362
-3.03359,-2.43781,0.497678
-3.0379,-2.46792,0.516126
-3.04219,-2.49792,0.53451
-3.04647,-2.52778,0.552806
-3.05092,-2.55767,0.571209
-3.05546,-2.58757,0.589666
-3.05998,-2.61738,0.608063
-3.0645,-2.64717,0.626448
-3.06786,-2.67556,0.644542
-3.07118,-2.7039,0.662619
-3.0745,-2.7322,0.680677
-3.07755,-2.76013,0.698641
-3.07986,-2.78693,0.71628
-3.08217,-2.81369,0.73389
-3.08447,-2.84048,0.75152
-3.0863,-2.8666,0.768998
-3.08775,-2.89191,0.786147
-3.08919,-2.91707,0.803195
-3.09064,-2.94238,0.820352
-3.09144,-2.96648,0.837097
-3.09215,-2.99034,0.853736
-3.09285,-3.01414,0.870328
-3.09343,-3.03758,0.886757
-3.09348,-3.05988,0.902755
-3.09352,-3.08224,0.918792
-3.09357,-3.10468,0.93489
-3.09333,-3.12612,0.950481
-3.09278,-3.14694,0.965844
-3.09224,-3.16775,0.981207
-3.0917,-3.18856,0.996565
-3.09072,-3.20821,1.01141
-3.08964,-3.22751,1.02608
-3.08855,-3.24687,1.04079
-3.08742,-3.26599,1.05537
-3.08582,-3.28383,1.06935
-3.08423,-3.30169,1.08336
-3.08263,-3.3195,1.09732
-3.08086,-3.33672,1.11099
-3.07878,-3.35304,1.12422
-3.07671,-3.36935,1.13744
-3.07463,-3.38566,1.15067
-3.07223,-3.40115,1.16352
-3.06968,-3.41594,1.17597
-3.06715,-3.43065,1.18834
-3.0646,-3.44547,1.20081
-3.06162,-3.459,1.21262
-3.05863,-3.47225,1.22424
-3.0556,-3.48565,1.236
-3.05254,-3.49865,1.24747
-3.04907,-3.51047,1.25834
-3.04559,-3.52232,1.26925
-3.04213,-3.53412,1.28011
-3.03847,-3.54533,1.29065
-3.03456,-3.55562,1.30067
-3.03061,-3.566,1.31077
-3.02669,-3.57632,1.32082
-3.02242,-3.58566,1.33035
-3.01797,-3.5945,1.33962
-3.01352,-3.60332,1.34886
-3.00907,-3.61215,1.35812
-3.00411,-3.61962,1.36667
-2.9991,-3.62695,1.37514
