4.67415e-06,7.04351e-07,1.12799e-06
4.33733e-05,6.53595e-06,1.04671e-05
0.00538621,0.000811651,0.00129983
0.0155346,0.00234689,0.00375077
0.0592367,0.0089795,0.014312
0.103007,0.0156224,0.0248896
0.146848,0.0222761,0.0354844
0.19515,0.0297062,0.0471883
0.245697,0.0375204,0.0594483
0.295873,0.0452772,0.0716182
0.344376,0.0528451,0.0834038
0.391832,0.0602777,0.0949439
0.439181,0.0676937,0.106458
0.483699,0.0747419,0.117307
0.525817,0.0814729,0.12759
0.567925,0.0882023,0.137871
0.610067,0.0949373,0.148161
0.649391,0.101345,0.1578
0.688575,0.107729,0.167404
0.727892,0.114136,0.177042
0.767092,0.120547,0.186658
0.80421,0.126724,0.195795
0.841319,0.132899,0.20493
0.878493,0.139085,0.214081
0.915468,0.145258,0.22319
0.951021,0.15131,0.231983
0.986559,0.157359,0.240772
1.02204,0.163399,0.249548
1.0576,0.169451,0.258342
1.0918,0.175406,0.266841
1.12625,0.181414,0.275405
1.16046,0.18738,0.283909
1.19476,0.193362,0.292434
1.22845,0.199322,0.300834
1.26173,0.20528,0.309153
1.29507,0.211248,0.317485
1.32832,0.217201,0.325798
1.36153,0.223154,0.334101
1.39406,0.229142,0.342279
1.4266,0.235133,0.350463
1.45909,0.241114,0.358632
1.4916,0.2471,0.366808
1.52393,0.25313,0.37496
1.55577,0.259169,0.383018
1.58765,0.265217,0.391088
1.61952,0.271264,0.399154
1.65148,0.277327,0.407244
1.68305,0.283458,0.415276
1.71441,0.289602,0.42327
1.74582,0.295756,0.431278
1.77727,0.301916,0.439294
1.80871,0.308075,0.447308
1.83973,0.314356,0.455276
1.87081,0.320656,0.463259
1.90192,0.326964,0.471252
1.93299,0.333262,0.479232
1.96403,0.339585,0.487215
1.99475,0.346046,0.495174
2.02569,0.352553,0.50319
2.05652,0.359038,0.511179
2.08735,0.365521,0.519166
2.11813,0.372062,0.527158
2.14879,0.378767,0.535175
2.17938,0.385457,0.543174
2.21005,0.392163,0.551192
2.24067,0.398858,0.559197
2.2715,0.405707,0.567289
2.30185,0.412626,0.575304
2.33242,0.419594,0.583378
2.363,0.426565,0.591454
2.39377,0.433579,0.59958
2.42427,0.44068,0.607676
2.45468,0.447924,0.615795
2.48525,0.455206,0.623955
2.51584,0.462494,0.632122
